raw_road_name,current_getRoadKey,proposed_canonical_key,proposed_canonical_name,match_type,confidence_score,candidate_names,source_file,source_scenario,source_name
bakarung – tabihi – karang jawa,bakarung - tabihi - karang jawa,bakarung - tabihi - karang jawa,Bakarung -Tabihi - Karang Jawa,exact,1.0,Bakarung -Tabihi - Karang Jawa,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
loksado – loklahung,loksado - loklahung,loksado - loklahung,Loksado - Loklahung,exact,1.0,Loksado - Loklahung,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
paharuangan – sei raya selatan,paharuangan - sei raya selatan,paharuangan - sei raya selatan,Paharuangan - Sei. Raya Selatan,exact,1.0,Paharuangan - Sei. Raya Selatan,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
bariang – getek,bariang - getek,bariang - getek,Bariang - Getek,exact,1.0,Bariang - Getek,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
menuju smp 7 – desa gambah dalam,menuju smp 7 - desa gambah dalam,menuju smp 7 - desa gambah dalam,Menuju SMP 7 - Ds. Gambah Dalam,exact,1.0,Menuju SMP 7 - Ds. Gambah Dalam,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
bakarung – rantauan,bakarung - rantauan,bakarung - rantauan,Bakarung - Rantauan,exact,1.0,Bakarung - Rantauan,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
karya bakti – desa balimau,karya bakti - desa balimau,karya bakti - desa balimau,Karya Bakti - Ds. Balimau,exact,1.0,Karya Bakti - Ds. Balimau,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
ulang – kacang parang,ulang - kacang parang,ulang - kacang parang,Ulang - Kacang Parang,exact,1.0,Ulang - Kacang Parang,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
tataian – desa ulang – loksado,tataian - desa ulang - loksado,tataian - desa ulang - loksado,Tataian - (Ds. Ulang) - Loksado,exact,1.0,Tataian - (Ds. Ulang) - Loksado,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
pegangsaan timur – teluk aman,pegangsaan timur - teluk aman,pegangsaan timur - teluk aman,Pegangsaan Timur - Teluk Aman,exact,1.0,Pegangsaan Timur - Teluk Aman,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
sp mandampa tel sili – sili – sp sei bungur,sp mandampa tel sili - sili - sp sei bungur,sp mandampa tel sili - sili - sp sei bungur,Sp. Mandampa Tel. Sili-Sili - Sp. Sei. Bungur,exact,1.0,Sp. Mandampa Tel. Sili-Sili - Sp. Sei. Bungur,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
tanjungan – sp 10 batang kulur – sei kali,tanjungan - sp 10 batang kulur - sei kali,tanjungan - sp 10 batang kulur - sei kali,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,exact,1.0,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
nomura,nomura,nomura,Nomura,exact,1.0,Nomura,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
haratai 3 balai kedayang sdn haratai 3,haratai 3 balai kedayang sdn haratai 3,haratai 3 balai kedayang sdn haratai 3,Haratai 3 (Balai Kedayang) / SDN Haratai 3,exact,1.0,Haratai 3 (Balai Kedayang) / SDN Haratai 3,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
jangkang – pantai ulin,jangkang - pantai ulin,jangkang - pantai ulin,Jangkang - Pantai Ulin,exact,1.0,Jangkang - Pantai Ulin,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
padang rasau tambak tamiang – paku pantai,padang rasau tambak tamiang - paku pantai,padang rasau tambak tamiang - paku pantai,Padang Rasau (Tambak Tamiang) - Paku Pantai,exact,1.0,Padang Rasau (Tambak Tamiang) - Paku Pantai,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
muara banta – karang jawa,muara banta - karang jawa,muara banta - karang jawa,Muara Banta - Karang Jawa,exact,1.0,Muara Banta - Karang Jawa,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
budi bakti – tiga desember,budi bakti - tiga desember,budi bakti - tiga desember,Budi Bakti - Tiga Desember,exact,1.0,Budi Bakti - Tiga Desember,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
rantauan – sei baru pulau,rantauan - sei baru pulau,rantauan - sei baru pulau,Rantauan - Sungai Baru (Pulau),exact,1.0,Rantauan - Sungai Baru (Pulau),report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
bakarung tengah – karang jawa,bakarung tengah - karang jawa,bakarung tengah - karang jawa,Bakarung Tengah - Karang Jawa,exact,1.0,Bakarung Tengah - Karang Jawa,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
singakarsa – getek,singakarsa - getek,singakarsa - getek,Singakarsa - Getek,exact,1.0,Singakarsa - Getek,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
hulu banyu – datar mangkung – tumingki,hulu banyu - datar mangkung - tumingki,hulu banyu - datar mangkung - tumingki,Hulu Banyu - Datar Mangkung - Tumingki,exact,1.0,Hulu Banyu - Datar Mangkung - Tumingki,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
panjampang bahagia – bayur,panjampang bahagia - bayur,panjampang bahagia - bayur,Panjampang  Bahagia - Bayur,exact,1.0,Panjampang  Bahagia - Bayur,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
gambah luar – gambah dalam,gambah luar - gambah dalam,gambah luar - gambah dalam,Gambah Luar - Gambah Dalam,exact,1.0,Gambah Luar - Gambah Dalam,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
malilingin – muara hariang,malilingin - muara hariang,malilingin - muara hariang,Malilingin - Muara Hariang,exact,1.0,Malilingin - Muara Hariang,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
papagaran palangsatan,papagaran palangsatan,papagaran palangsatan,Papagaran/Palangsatan,exact,1.0,Papagaran/Palangsatan,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
tibung raya – asam cangkuk,tibung raya - asam cangkuk,tibung raya - asam cangkuk,Tibung Raya - Asam Cangkuk,exact,1.0,Tibung Raya - Asam Cangkuk,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
sp 4 banjarbaru – pihanin raya,sp 4 banjarbaru - pihanin raya,sp 4 banjarbaru - pihanin raya,SP.4. Banjarbaru - Pihanin Raya,exact,1.0,SP.4. Banjarbaru - Pihanin Raya,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
sp bakarung selatan – sei kudung,sp bakarung selatan - sei kudung,sp bakarung selatan - sei kudung,Sp. Bakarung Selatan - Sungai Kudung,exact,1.0,Sp. Bakarung Selatan - Sungai Kudung,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
gambah dalam – rantauan,gambah dalam - rantauan,gambah dalam - rantauan,Gambah Dalam - Rantauan,exact,1.0,Gambah Dalam - Rantauan,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
bamban selatan – pakuan,bamban selatan - pakuan,bamban selatan - pakuan,Bamban Selatan - Pakuan,exact,1.0,Bamban Selatan - Pakuan,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
hamalau – anjiran,hamalau - anjiran,hamalau - anjiran,Hamalau - Anjiran,exact,1.0,Hamalau - Anjiran,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
bamban utara – longawang,bamban utara - longawang,bamban utara - longawang,Bamban Utara - Longawang,exact,1.0,Bamban Utara - Longawang,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
sp 3 baluti – amawang,sp 3 baluti - amawang,sp 3 baluti - amawang,Sp. 3 Baluti - Amawang,exact,1.0,Sp. 3 Baluti - Amawang,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
parincahan – singakarsa harapan,parincahan - singakarsa harapan,parincahan - singakarsa harapan,Parincahan - Singakarsa (Harapan),exact,1.0,Parincahan - Singakarsa (Harapan),report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
banyu barau – sei kalang,banyu barau - sei kalang,banyu barau - sei kalang,Banyu Barau - Sei Kalang,exact,1.0,Banyu Barau - Sei Kalang,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
brigjen katamso,brigjen katamso,brigjen katamso,Brigjen Katamso,exact,1.0,Brigjen Katamso,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
sei kupang utara – simp empat lungau,sei kupang utara - simp empat lungau,sei kupang utara - simp empat lungau,Sei Kupang Utara - Simp. Empat Lungau,exact,1.0,Sei Kupang Utara - Simp. Empat Lungau,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
jend sudirman,jend sudirman,jend sudirman,Jend. Sudirman,exact,1.0,Jend. Sudirman,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
simpur – sp 3 muara paring agung,simpur - sp 3 muara paring agung,simpur - sp 3 muara paring agung,Simpur - Sp. 3 Muara Paring Agung,exact,1.0,Simpur - Sp. 3 Muara Paring Agung,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
tembok baru asam cangkok,tembok baru asam cangkok,tembok baru asam cangkok,Tembok Baru (Asam Cangkok),exact,1.0,Tembok Baru (Asam Cangkok),report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
tawia – kayu abang,tawia - kayu abang,tawia - kayu abang,Tawia - Kayu Abang,exact,1.0,Tawia - Kayu Abang,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
wasah tengah – sei tarap,wasah tengah - sei tarap,wasah tengah - sei tarap,Wasah Tengah - Sungai Tarap,exact,1.0,Wasah Tengah - Sungai Tarap,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
tembok kacil sei kudung,tembok kacil sei kudung,tembok kacil sei kudung,Tembok Kacil. Sei. Kudung,exact,1.0,Tembok Kacil. Sei. Kudung,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
banua kambang – desa wasah tengah,banua kambang - desa wasah tengah,banua kambang - desa wasah tengah,Banua Kambang - Ds. Wasah Tengah,exact,1.0,Banua Kambang - Ds. Wasah Tengah,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
harapan sdn habirau ii sei palangan,harapan sdn habirau ii sei palangan,harapan sdn habirau ii sei palangan,Harapan (SDN Habirau II)/ Sei. Palangan,exact,1.0,Harapan (SDN Habirau II)/ Sei. Palangan,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
gambir – sp empat lungau,gambir - sp empat lungau,gambir - sp empat lungau,Gambir - Sp. Empat Lungau,exact,1.0,Gambir - Sp. Empat Lungau,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
sei karuh,sei karuh,sei karuh,Sungai Karuh,exact,1.0,Sungai Karuh,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
amawang kanan – wasah hulu,amawang kanan - wasah hulu,amawang kanan - wasah hulu,Amawang Kanan - Wasah Hulu,exact,1.0,Amawang Kanan - Wasah Hulu,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
sei kacil i – kapuh padang,sei kacil i - kapuh padang,sei kacil i - kapuh padang,Sungai Kacil I - Kapuh Padang,exact,1.0,Sungai Kacil I - Kapuh Padang,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
menuju stadion 2 desember,menuju stadion 2 desember,menuju stadion 2 desember,Menuju Stadion 2 Desember,exact,1.0,Menuju Stadion 2 Desember,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
wasah hilir – sarang halang,wasah hilir - sarang halang,wasah hilir - sarang halang,Wasah Hilir - Sarang Halang,exact,1.0,Wasah Hilir - Sarang Halang,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
halayung – hantarukung,halayung - hantarukung,halayung - hantarukung,Halayung - Hantarukung,exact,1.0,Halayung - Hantarukung,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
mawar daha selatan,mawar daha selatan,mawar daha selatan,Mawar (Daha Selatan),exact,1.0,Mawar (Daha Selatan),report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
sp jadi makmur – desa samuda,sp jadi makmur - desa samuda,sp jadi makmur - desa samuda,Simpang Jadi Makmur - Ds. Samuda,exact,1.0,Simpang Jadi Makmur - Ds. Samuda,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
slasa garih – desa kapuh,slasa garih - desa kapuh,slasa garih - desa kapuh,Slasa Garih - Ds. Kapuh,exact,1.0,Slasa Garih - Ds. Kapuh,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
tajun – sp 3 muara paring agung,tajun - sp 3 muara paring agung,tajun - sp 3 muara paring agung,Tajun - Sp.3 Muara Paring Agung,exact,1.0,Tajun - Sp.3 Muara Paring Agung,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
mondar ulin – pantai ulin – desa ulin,mondar ulin - pantai ulin - desa ulin,mondar ulin - pantai ulin - desa ulin,Mondar (Ulin-Pantai Ulin) - Ds. Ulin,exact,1.0,Mondar (Ulin-Pantai Ulin) - Ds. Ulin,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
mangamol – desa pantai ulin,mangamol - desa pantai ulin,mangamol - desa pantai ulin,Mangamol - Ds. Pantai Ulin,exact,1.0,Mangamol - Ds. Pantai Ulin,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
pianggu,pianggu,pianggu,Pianggu,exact,1.0,Pianggu,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
bangga,bangga,bangga,Bangga TMMD,exact,1.0,Bangga TMMD,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
mandampa – longawang,mandampa - longawang,mandampa - longawang,Mandampa - Longawang,exact,1.0,Mandampa - Longawang,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
hamalau – asam cangkok,hamalau - asam cangkok,hamalau - asam cangkok,Hamalau - Asam Cangkok,exact,1.0,Hamalau - Asam Cangkok,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
kalumpang – baruh,kalumpang - baruh,kalumpang - baruh,Kalumpang - Baruh,exact,1.0,Kalumpang - Baruh,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
pajah api – desa kapuh,pajah api - desa kapuh,pajah api - desa kapuh,Pajah Api - Ds. Kapuh,exact,1.0,Pajah Api - Ds. Kapuh,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
tandik – desa wasah hilir,tandik - desa wasah hilir,tandik - desa wasah hilir,Tandik - Ds. Wasah Hilir,exact,1.0,Tandik - Ds. Wasah Hilir,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
desa kapuh tengah menuju majelis talim,desa kapuh tengah menuju majelis talim,desa kapuh tengah menuju majelis talim,Ds. Kapuh Tengah (Menuju Majelis Talim),exact,1.0,Ds. Kapuh Tengah (Menuju Majelis Talim),report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
karampaci – desa kapuh,karampaci - desa kapuh,karampaci - desa kapuh,Karampaci - Ds. Kapuh,exact,1.0,Karampaci - Ds. Kapuh,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
hamalau – pahampangan,hamalau - pahampangan,hamalau - pahampangan,Hamalau - Pahampangan,exact,1.0,Hamalau - Pahampangan,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
papancan – desa tanah bangkang,papancan - desa tanah bangkang,papancan - desa tanah bangkang,Papancan - Ds. Tanah Bangkang,exact,1.0,Papancan - Ds. Tanah Bangkang,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
amparaya – karangan – hanau,amparaya - karangan - hanau,amparaya - karangan - hanau,Amparaya - Karangan - Hanau,exact,1.0,Amparaya - Karangan - Hanau,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
sei damang – amawang kiri,sei damang - amawang kiri,sei damang - amawang kiri,Sungai Damang - Amawang Kiri,exact,1.0,Sungai Damang - Amawang Kiri,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
inst pdam negara,inst pdam negara,inst pdam negara,Inst. PDAM Negara,exact,1.0,Inst. PDAM Negara,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
bariang – patigan,bariang - patigan,bariang - patigan,Bariang - Patigan,exact,1.0,Bariang - Patigan,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
firdaus – desa kapuh,firdaus - desa kapuh,firdaus - desa kapuh,Firdaus - Ds. Kapuh,exact,1.0,Firdaus - Ds. Kapuh,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
padang palas,padang palas,padang palas,Padang Palas,exact,1.0,Padang Palas,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
balaimas – hanau,balaimas - hanau,balaimas - hanau,Balaimas - Hanau,exact,1.0,Balaimas - Hanau,report_rerank_refined_planned_tender_2026_20260417_212741.xlsx,refined_rerank_tender2026,rankings
