nomor_ruas,nama_ruas_raw,sta_awal_raw,sta_akhir_raw,sta_start_m,sta_end_m,panjang_m,baik_m,sedang_m,rusak_ringan_m,rusak_berat_m,mantap_m,tidak_mantap_m,dominant_condition,segment_status,jenis_penanganan_raw,jenis_penanganan_norm,surface_code,surface_label,lebar_m,tahun_survei
083,Jl. Palajau - Ds. Baluti,100,200,100,200,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,B,Beton,3.0,2025
083,Jl. Palajau - Ds. Baluti,200,300,200,300,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,B,Beton,3.0,2025
083,Jl. Palajau - Ds. Baluti,300,400,300,400,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,B,Beton,3.0,2025
083,Jl. Palajau - Ds. Baluti,400,500,400,500,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,K,Kerikil,3.0,2025
083,Jl. Palajau - Ds. Baluti,500,600,500,600,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,K,Kerikil,3.0,2025
083,Jl. Palajau - Ds. Baluti,600,700,600,700,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,K,Kerikil,3.0,2025
083,Jl. Palajau - Ds. Baluti,700,800,700,800,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,K,Kerikil,3.0,2025
083,Jl. Palajau - Ds. Baluti,800,900,800,900,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,B,Beton,3.0,2025
083,Jl. Palajau - Ds. Baluti,900,1000,900,1000,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,B,Beton,3.0,2025
083,Jl. Palajau - Ds. Baluti,1000,1100,1000,1100,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,B,Beton,3.0,2025
083,Jl. Palajau - Ds. Baluti,1100,1200,1100,1200,100.0,0.0,0.0,0.0,100.0,0.0,100.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,B,Beton,3.0,2025
083,Jl. Palajau - Ds. Baluti,1200,1280,1200,1280,80.0,0.0,0.0,0.0,80.0,0.0,80.0,rusak_berat,tidak_mantap,Rehab/Recon,reconstruction,B,Beton,3.0,2025
084,Jl. RS. Hasan Basry II,0,100,0,100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,10.0,2025
085,Tajun - Sp.3 Muara Paring Agung,0,100,0,100,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,100,200,100,200,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,200,300,200,300,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,300,400,300,400,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,400,500,400,500,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,500,600,500,600,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,600,700,600,700,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,700,800,700,800,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,800,900,800,900,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,900,1000,900,1000,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,1000,1100,1000,1100,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,1100,1200,1100,1200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,1200,1300,1200,1300,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,1300,1400,1300,1400,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,1400,1500,1400,1500,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,1500,1600,1500,1600,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,1600,1700,1600,1700,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,1700,1800,1700,1800,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,1800,1900,1800,1900,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,1900,2000,1900,2000,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,2000,2100,2000,2100,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,2100,2200,2100,2200,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,2200,2300,2200,2300,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,2300,2400,2300,2400,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,2400,2500,2400,2500,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,2500,2600,2500,2600,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,2600,2700,2600,2700,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,2700,2800,2700,2800,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,2800,2900,2800,2900,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,2900,3000,2900,3000,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,3000,3100,3000,3100,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,3100,3200,3100,3200,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,3200,3300,3200,3300,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,3300,3400,3300,3400,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,3400,3500,3400,3500,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,3500,3600,3500,3600,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,3600,3700,3600,3700,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,3700,3800,3700,3800,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,3800,3900,3800,3900,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,3900,4000,3900,4000,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,4000,4100,4000,4100,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,4100,4200,4100,4200,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,4200,4300,4200,4300,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,4300,4400,4300,4400,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,4400,4500,4400,4500,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,4500,4600,4500,4600,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,4600,4700,4600,4700,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,4700,4800,4700,4800,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,4800,4900,4800,4900,100.0,100.0,0.0,0.0,0.0,100.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
085,Tajun - Sp.3 Muara Paring Agung,4900,4970,4900,4970,70.0,70.0,0.0,0.0,0.0,70.0,0.0,baik,mantap,Routine,routine,A,Aspal,3.5,2025
086,Hamalau - Anjiran,0,100,0,100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
086,Hamalau - Anjiran,100,200,100,200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
086,Hamalau - Anjiran,200,300,200,300,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
086,Hamalau - Anjiran,300,400,300,400,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
086,Hamalau - Anjiran,400,500,400,500,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
086,Hamalau - Anjiran,500,600,500,600,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.0,2025
086,Hamalau - Anjiran,600,700,600,700,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
086,Hamalau - Anjiran,700,800,700,800,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
086,Hamalau - Anjiran,800,900,800,900,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,0,100,0,100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,100,200,100,200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,200,300,200,300,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,300,400,300,400,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,400,500,400,500,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,500,600,500,600,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,600,700,600,700,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,700,800,700,800,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,800,900,800,900,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,900,1000,900,1000,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,1000,1100,1000,1100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,1100,1200,1100,1200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,1200,1300,1200,1300,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,1300,1400,1300,1400,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,1400,1500,1400,1500,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,1500,1600,1500,1600,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,1600,1700,1600,1700,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,1700,1800,1700,1800,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,1800,1900,1800,1900,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,1900,2000,1900,2000,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,2000,2100,2000,2100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,2100,2200,2100,2200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,2200,2300,2200,2300,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,2300,2400,2300,2400,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,2400,2500,2400,2500,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,2500,2600,2500,2600,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,2600,2700,2600,2700,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,2700,2800,2700,2800,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,2800,2900,2800,2900,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,2900,3000,2900,3000,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,3000,3100,3000,3100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,3100,3200,3100,3200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,3200,3300,3200,3300,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,3300,3400,3300,3400,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,3400,3500,3400,3500,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,3500,3600,3500,3600,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,3600,3700,3600,3700,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,3700,3800,3700,3800,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,3800,3900,3800,3900,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,3900,4000,3900,4000,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,4000,4100,4000,4100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,4100,4200,4100,4200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,4200,4300,4200,4300,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,4300,4400,4300,4400,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,4400,4500,4400,4500,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,4500,4600,4500,4600,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,4600,4700,4600,4700,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,4700,4800,4700,4800,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,4800,4900,4800,4900,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,4900,5000,4900,5000,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,5000,5100,5000,5100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,5100,5200,5100,5200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,5200,5300,5200,5300,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,5300,5400,5300,5400,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,5400,5500,5400,5500,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,5500,5600,5500,5600,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,5600,5700,5600,5700,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,5700,5800,5700,5800,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,5800,5900,5800,5900,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,5900,6000,5900,6000,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,6000,6100,6000,6100,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,6100,6200,6100,6200,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,6200,6300,6200,6300,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,6300,6400,6300,6400,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,6400,6500,6400,6500,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,6500,6600,6500,6600,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,6600,6700,6600,6700,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,6700,6800,6700,6800,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,6800,6900,6800,6900,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,6900,7000,6900,7000,100.0,0.0,100.0,0.0,0.0,100.0,0.0,sedang,mantap,Routine,routine,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,7000,7100,7000,7100,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.0,2025
087,Tanjungan - Sp. 10 Batang Kulur - Sungai Kali,7100,7200,7100,7200,100.0,0.0,0.0,100.0,0.0,0.0,100.0,rusak_ringan,tidak_mantap,Periodic,periodic,A,Aspal,3.0,2025
