asb_id|no|kelompok_barang|kode_barang|uraian|spesifikasi|satuan|harga_rp|kelompok_belanja|treatment_family|surface_type|width_m|layer_thickness_cm
asb_0334|334|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D129"|"Lebar = 3,5 m, HRS-Base = 5 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|3785000|"Belanja Modal Jalan Kabupaten"||HRS-Base|3.5|5
asb_0335|335|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D130"|"Lebar = 3,5 m, HRS-Base = 5 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|3809000|"Belanja Modal Jalan Kabupaten"||HRS-Base|3.5|5
asb_0336|336|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D131"|"Lebar = 3,5 m, HRS-Base = 5 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|4040000|"Belanja Modal Jalan Kabupaten"||HRS-Base|3.5|5
asb_0337|337|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D132"|"Lebar = 3,5 m, HRS-Base = 5 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|4294000|"Belanja Modal Jalan Kabupaten"||HRS-Base|3.5|5
asb_0338|338|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D133"|"Lebar = 3,5 m, HRS-Base = 5 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|3696000|"Belanja Modal Jalan Kabupaten"||HRS-Base|3.5|5
asb_0339|339|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D134"|"Lebar = 3,5 m, HRS-Base = 5 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|3926000|"Belanja Modal Jalan Kabupaten"||HRS-Base|3.5|5
asb_0340|340|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D135"|"Lebar = 3,5 m, HRS-Base = 5 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|4156000|"Belanja Modal Jalan Kabupaten"||HRS-Base|3.5|5
asb_0341|341|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D136"|"Lebar = 3,5 m, HRS-Base = 5 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|4181000|"Belanja Modal Jalan Kabupaten"||HRS-Base|3.5|5
asb_0342|342|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D137"|"Lebar = 3,5 m, HRS-Base = 5 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|4411000|"Belanja Modal Jalan Kabupaten"||HRS-Base|3.5|5
asb_0343|343|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D138"|"Lebar = 3,5 m, HRS-Base = 5 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|4666000|"Belanja Modal Jalan Kabupaten"||HRS-Base|3.5|5
asb_0344|344|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D139"|"Lebar = 3,5 m, HRS-Base = 5 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|4067000|"Belanja Modal Jalan Kabupaten"||HRS-Base|3.5|5
asb_0345|345|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D140"|"Lebar = 3,5 m, HRS-Base = 5 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|4298000|"Belanja Modal Jalan Kabupaten"||HRS-Base|3.5|5
asb_0346|346|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D141"|"Lebar = 3,5 m, HRS-Base = 5 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|4528000|"Belanja Modal Jalan Kabupaten"||HRS-Base|3.5|5
asb_0347|347|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D142"|"Lebar = 3,5 m, HRS-Base = 5 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|4553000|"Belanja Modal Jalan Kabupaten"||HRS-Base|3.5|5
asb_0348|348|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D143"|"Lebar = 3,5 m, HRS-Base = 5 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|4783000|"Belanja Modal Jalan Kabupaten"||HRS-Base|3.5|5
asb_0349|349|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D144"|"Lebar = 3,5 m, HRS-Base = 5 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|5038000|"Belanja Modal Jalan Kabupaten"||HRS-Base|3.5|5
asb_0350|350|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D145"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|2761000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0351|351|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D146"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|2992000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0352|352|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D147"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|3222000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0353|353|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D148"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|3247000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0354|354|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D149"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|3477000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0355|355|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D150"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|3732000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0356|356|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D151"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|3133000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0357|357|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D152"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|3364000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0358|358|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D153"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|3594000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0359|359|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D154"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|3618000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0360|360|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D155"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|3849000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0361|361|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D156"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|4104000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0362|362|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D157"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|3505000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0363|363|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D158"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|3736000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0364|364|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D159"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|3966000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0365|365|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D160"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|3990000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0366|366|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D161"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|4221000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0367|367|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D162"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|4475000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0368|368|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D163"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|3877000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0369|369|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D164"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|4107000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0370|370|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D165"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|4337000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0371|371|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D166"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|4362000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0372|372|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D167"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|4592000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0373|373|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D168"|"Lebar = 3,5 m, HRS-WC = 4 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|4847000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|4
asb_0374|374|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D169"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|2980000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0375|375|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D170"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|3209000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0376|376|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D171"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|3440000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0377|377|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D172"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|3465000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0378|378|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D173"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|3695000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0379|379|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D174"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|3950000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0380|380|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D175"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|3351000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0381|381|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D176"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|3581000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0382|382|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D177"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|3811000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0383|383|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D178"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|3836000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0384|384|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D179"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|4066000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0385|385|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D180"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|4321000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0386|386|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D181"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|3722000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0387|387|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D182"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|3953000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0388|388|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D183"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|4183000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0389|389|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D184"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|4208000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0390|390|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D185"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|4438000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0391|391|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D186"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|4693000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0392|392|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D187"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|4094000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0393|393|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D188"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|4325000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0394|394|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D189"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|4555000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0395|395|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D190"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|4579000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0396|396|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D191"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|4810000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0397|397|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D192"|"Lebar = 3,5 m, HRS-WC = 5 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|5065000|"Belanja Modal Jalan Kabupaten"||HRS-WC|3.5|5
asb_0398|398|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D193"|"Lebar = 4 m, HRS-Base = 4 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|3069000|"Belanja Modal Jalan Kabupaten"||HRS-Base|4|4
asb_0399|399|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D194"|"Lebar = 4 m, HRS-Base = 4 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|3325000|"Belanja Modal Jalan Kabupaten"||HRS-Base|4|4
asb_0400|400|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D195"|"Lebar = 4 m, HRS-Base = 4 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|3580000|"Belanja Modal Jalan Kabupaten"||HRS-Base|4|4
asb_0401|401|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D196"|"Lebar = 4 m, HRS-Base = 4 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|3608000|"Belanja Modal Jalan Kabupaten"||HRS-Base|4|4
asb_0402|402|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D197"|"Lebar = 4 m, HRS-Base = 4 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|3864000|"Belanja Modal Jalan Kabupaten"||HRS-Base|4|4
asb_0403|403|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D198"|"Lebar = 4 m, HRS-Base = 4 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 20 cm"|"Meter"|4147000|"Belanja Modal Jalan Kabupaten"||HRS-Base|4|4
asb_0404|404|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D199"|"Lebar = 4 m, HRS-Base = 4 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|3482000|"Belanja Modal Jalan Kabupaten"||HRS-Base|4|4
asb_0405|405|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D200"|"Lebar = 4 m, HRS-Base = 4 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|3738000|"Belanja Modal Jalan Kabupaten"||HRS-Base|4|4
asb_0406|406|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D201"|"Lebar = 4 m, HRS-Base = 4 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|3993000|"Belanja Modal Jalan Kabupaten"||HRS-Base|4|4
asb_0407|407|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D202"|"Lebar = 4 m, HRS-Base = 4 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|4021000|"Belanja Modal Jalan Kabupaten"||HRS-Base|4|4
asb_0408|408|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D203"|"Lebar = 4 m, HRS-Base = 4 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|4277000|"Belanja Modal Jalan Kabupaten"||HRS-Base|4|4
asb_0409|409|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D204"|"Lebar = 4 m, HRS-Base = 4 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 30 cm"|"Meter"|4560000|"Belanja Modal Jalan Kabupaten"||HRS-Base|4|4
asb_0410|410|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D205"|"Lebar = 4 m, HRS-Base = 4 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|3895000|"Belanja Modal Jalan Kabupaten"||HRS-Base|4|4
asb_0411|411|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D206"|"Lebar = 4 m, HRS-Base = 4 cm, LPA = 10 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|4151000|"Belanja Modal Jalan Kabupaten"||HRS-Base|4|4
asb_0412|412|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D207"|"Lebar = 4 m, HRS-Base = 4 cm, LPA = 10 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|4406000|"Belanja Modal Jalan Kabupaten"||HRS-Base|4|4
asb_0413|413|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D208"|"Lebar = 4 m, HRS-Base = 4 cm, LPA = 15 cm, LPB = 15 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|4434000|"Belanja Modal Jalan Kabupaten"||HRS-Base|4|4
asb_0414|414|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D209"|"Lebar = 4 m, HRS-Base = 4 cm, LPA = 15 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|4690000|"Belanja Modal Jalan Kabupaten"||HRS-Base|4|4
asb_0415|415|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D210"|"Lebar = 4 m, HRS-Base = 4 cm, LPA = 20 cm, LPB = 20 cm, dan Timbunan Pilihan dari Sumber Galian = 40 cm"|"Meter"|4973000|"Belanja Modal Jalan Kabupaten"||HRS-Base|4|4
asb_0416|416|"Jalan Kabupaten"|"1.3.04.01.01.0003"|"Jalan Tipe D211"|"Lebar = 4 m, HRS-Base = 4 cm, LPA = 10 cm, LPB = 10 cm, dan Timbunan Pilihan dari Sumber Galian = 50 cm"|"Meter"|4307000|"Belanja Modal Jalan Kabupaten"||HRS-Base|4|4
